Date,Open,High,Low,Close,Adj Close,Volume
2023-01-23,54.15999984741211,54.20000076293945,53.279998779296875,53.790000915527344,52.6779899597168,897400
2023-01-24,52.540000915527344,53.900001525878906,51.790000915527344,52.400001525878906,51.31672286987305,1070600
2023-01-25,51.68000030517578,52.099998474121094,51.15999984741211,51.68000030517578,50.61160659790039,863000
2023-01-26,51.79999923706055,52.650001525878906,51.47999954223633,52.61000061035156,51.52238082885742,921600
2023-01-27,52.5099983215332,53.630001068115234,52.5099983215332,53.560001373291016,52.45273971557617,527700
2023-01-30,53.27000045776367,54.40999984741211,52.95000076293945,52.970001220703125,51.874942779541016,669200
2023-01-31,53.650001525878906,54.779998779296875,53.400001525878906,54.7599983215332,53.627933502197266,778800
2023-02-01,54.290000915527344,55.04999923706055,53.849998474121094,54.779998779296875,53.647518157958984,1140700
2023-02-02,54.97999954223633,56.43000030517578,54.70000076293945,56.220001220703125,55.05775451660156,1116900
2023-02-03,55.68000030517578,56.40999984741211,54.970001220703125,55.02000045776367,53.8825569152832,1144600
2023-02-06,54.5099983215332,54.70000076293945,53.900001525878906,53.93000030517578,52.81509780883789,1125500
2023-02-07,53.70000076293945,54.31999969482422,53.279998779296875,54.08000183105469,52.96199417114258,968200
2023-02-08,53.56999969482422,54.20000076293945,53.38999938964844,53.54999923706055,52.44294357299805,1413600
2023-02-09,52.58000183105469,53.349998474121094,49.84000015258789,50.040000915527344,49.00550842285156,2403100
2023-02-10,49.7599983215332,50.599998474121094,48.810001373291016,49.29999923706055,48.28080749511719,1697400
2023-02-13,49.38999938964844,50.7599983215332,49.2400016784668,50.619998931884766,49.573516845703125,1157100
2023-02-14,50.58000183105469,51.560001373291016,50.220001220703125,50.83000183105469,49.77918243408203,1009600
2023-02-15,50.45000076293945,51.349998474121094,50.25,50.689998626708984,49.64207458496094,980600
2023-02-16,49.97999954223633,50.83000183105469,49.83000183105469,49.869998931884766,48.83902359008789,1336900
2023-02-17,49.95000076293945,50.40999984741211,49.63999938964844,50.2599983215332,49.22096252441406,1134300
2023-02-21,49.939998626708984,50.150001525878906,48.369998931884766,48.54999923706055,47.54631423950195,1230700
2023-02-22,48.849998474121094,49.290000915527344,48.68000030517578,49.08000183105469,48.06536102294922,1031100
2023-02-23,49.5,49.720001220703125,48.619998931884766,49.400001525878906,48.37874221801758,748500
2023-02-24,48.439998626708984,49.2599983215332,48.400001525878906,49.060001373291016,48.045772552490234,1002900
2023-02-27,49.79999923706055,50.150001525878906,49.31999969482422,49.5,48.47667694091797,846200
2023-02-28,49.13999938964844,49.439998626708984,48.599998474121094,48.619998931884766,47.61486053466797,3833000
2023-03-01,48.66999816894531,49.529998779296875,48.20000076293945,48.91999816894531,47.908660888671875,1515600
2023-03-02,48.70000076293945,48.86000061035156,48.400001525878906,48.72999954223633,47.722591400146484,925300
2023-03-03,48.75,49.439998626708984,48.75,49.119998931884766,48.10452651977539,1085000
2023-03-06,49.060001373291016,49.13999938964844,47.90999984741211,48.16999816894531,47.174163818359375,1137400
2023-03-07,48.18000030517578,48.2599983215332,47.06999969482422,47.290000915527344,46.31236267089844,775000
2023-03-08,47.36000061035156,47.58000183105469,46.97999954223633,47.56999969482422,46.586570739746094,952800
2023-03-09,47.599998474121094,47.7400016784668,47.0,47.15999984741211,46.38004684448242,1029300
2023-03-10,47.2400016784668,47.290000915527344,45.06999969482422,45.27000045776367,44.521305084228516,1108900
2023-03-13,44.7400016784668,45.4900016784668,44.349998474121094,44.959999084472656,44.2164306640625,1239100
2023-03-14,45.790000915527344,46.099998474121094,44.81999969482422,45.31999969482422,44.57047653198242,1083800
2023-03-15,44.45000076293945,45.290000915527344,44.22999954223633,44.77000045776367,44.029571533203125,1398200
