Date,Open,High,Low,Close,Adj Close,Volume
2023-01-23,148.3000030517578,149.38999938964844,146.85000610351562,148.6199951171875,144.9540252685547,807300
2023-01-24,149.13999938964844,151.91000366210938,147.11000061035156,147.27000427246094,143.6373291015625,851900
2023-01-25,146.47999572753906,149.1199951171875,143.22000122070312,149.11000061035156,145.4319610595703,1074000
2023-01-26,150.24000549316406,150.99000549316406,147.38999938964844,147.6199951171875,143.97869873046875,642100
2023-01-27,147.4600067138672,147.63999938964844,144.1999969482422,147.44000244140625,143.80316162109375,1199600
2023-01-30,147.67999267578125,152.00999450683594,147.67999267578125,149.8800048828125,146.1829833984375,961500
2023-01-31,151.17999267578125,152.85000610351562,150.24000549316406,152.27999877929688,148.5237579345703,1841600
2023-02-01,151.94000244140625,157.72999572753906,150.14999389648438,156.83999633789062,152.97128295898438,1010500
2023-02-02,157.0,158.22000122070312,155.1699981689453,155.24000549316406,151.41075134277344,737000
2023-02-03,153.27999877929688,155.72000122070312,151.8000030517578,152.1699981689453,148.4164581298828,580700
2023-02-06,151.0,151.74000549316406,150.16000366210938,151.6699981689453,147.92880249023438,827200
2023-02-07,151.3300018310547,151.67999267578125,148.27000427246094,151.47000122070312,147.73373413085938,924800
2023-02-08,149.32000732421875,151.10000610351562,147.67999267578125,148.82000732421875,145.14910888671875,1026000
2023-02-09,150.50999450683594,152.3300018310547,148.72000122070312,151.91000366210938,148.16290283203125,1025600
2023-02-10,151.7899932861328,155.00999450683594,151.13999938964844,151.8000030517578,148.0556182861328,1115200
2023-02-13,149.8800048828125,152.2100067138672,148.82000732421875,152.19000244140625,148.4359893798828,695400
2023-02-14,151.9199981689453,153.13999938964844,150.07000732421875,150.75999450683594,147.04124450683594,954500
2023-02-15,150.22999572753906,151.66000366210938,150.22999572753906,151.2899932861328,147.55816650390625,1094200
2023-02-16,150.16000366210938,152.0800018310547,148.5500030517578,150.19000244140625,146.48532104492188,1369300
2023-02-17,150.66000366210938,151.3000030517578,147.8699951171875,149.99000549316406,146.29025268554688,1279600
2023-02-21,147.77999877929688,148.35000610351562,144.02999877929688,144.19000244140625,140.63331604003906,1270000
2023-02-22,143.9499969482422,144.75999450683594,142.25,143.6199951171875,140.07737731933594,1785900
2023-02-23,143.39999389648438,143.97999572753906,140.13999938964844,142.00999450683594,138.50709533691406,1597600
2023-02-24,140.27999877929688,140.75999450683594,137.92999267578125,138.85000610351562,135.425048828125,2080300
2023-02-27,139.13999938964844,141.2899932861328,138.44000244140625,140.6300048828125,137.16114807128906,2467500
2023-02-28,145.0,149.1699981689453,144.08999633789062,144.9600067138672,141.3843231201172,2934300
2023-03-01,143.3000030517578,143.9600067138672,137.0,138.82000732421875,135.3957977294922,2601600
2023-03-02,138.17999267578125,139.63999938964844,137.1199951171875,139.2100067138672,135.7761688232422,1581600
2023-03-03,139.66000366210938,140.25999450683594,137.3699951171875,138.47999572753906,135.06417846679688,1907500
2023-03-06,139.0399932861328,139.22999572753906,135.11000061035156,135.1300048828125,131.7967987060547,1607300
2023-03-07,135.30999755859375,135.42999267578125,133.5,133.69000244140625,130.39231872558594,1085600
2023-03-08,133.3699951171875,133.5399932861328,130.94000244140625,132.2100067138672,128.94882202148438,1446600
2023-03-09,132.77999877929688,133.69000244140625,129.75,129.8300018310547,126.6275405883789,1329700
2023-03-10,129.1199951171875,130.5399932861328,127.4800033569336,128.0399932861328,124.88167572021484,1419000
2023-03-13,126.26000213623047,127.56999969482422,124.0999984741211,124.36000061035156,121.2924575805664,2016900
2023-03-14,125.20999908447266,126.13999938964844,121.05000305175781,121.69999694824219,118.69806671142578,2150700
2023-03-15,119.94000244140625,122.75,119.9000015258789,121.7699966430664,118.76634216308594,1843500
2023-03-16,120.62000274658203,122.87000274658203,119.9000015258789,122.02999877929688,119.01993560791016,1911500
2023-03-17,122.01000213623047,122.01000213623047,117.88999938964844,119.4000015258789,116.45480346679688,4335100
2023-03-20,119.31999969482422,120.75,117.68000030517578,118.68000030517578,115.75257110595703,1791700
2023-03-21,119.91000366210938,120.81999969482422,119.13999938964844,119.79000091552734,116.8351821899414,1290000
2023-03-22,119.73999786376953,119.91999816894531,113.56999969482422,113.5999984741211,110.79786682128906,2061100
2023-03-23,113.80000305175781,114.22000122070312,110.30000305175781,111.13999938964844,108.39855194091797,2062700
2023-03-24,110.94000244140625,111.19999694824219,109.05000305175781,110.83000183105469,108.09619903564453,2009800
2023-03-27,111.94999694824219,115.79000091552734,111.94999694824219,114.73999786376953,111.90974426269531,1731600
2023-03-28,114.62999725341797,116.6500015258789,114.62999725341797,115.73999786376953,112.88507843017578,1048000
2023-03-29,116.31999969482422,117.56999969482422,114.76000213623047,117.55000305175781,114.65044403076172,1371500
2023-03-30,119.04000091552734,119.58999633789062,118.12000274658203,118.61000061035156,115.68428802490234,1368700
2023-03-31,119.9000015258789,121.73999786376953,119.6500015258789,121.61000061035156,118.61029815673828,1029200
2023-04-03,121.87999725341797,123.36000061035156,121.4800033569336,122.69000244140625,119.66365051269531,1476200
2023-04-04,122.69999694824219,123.23999786376953,119.23999786376953,121.33999633789062,118.3469467163086,900600
2023-04-05,121.0,121.55999755859375,119.58000183105469,120.20999908447266,117.24481964111328,896500
2023-04-06,120.08000183105469,121.0,119.7699966430664,120.69000244140625,117.7129898071289,1029800
2023-04-10,120.08999633789062,121.54000091552734,119.93000030517578,120.38999938964844,117.4203872680664,918700
2023-04-11,120.98999786376953,123.26000213623047,120.51000213623047,122.18000030517578,119.16622924804688,1183200
2023-04-12,123.0999984741211,123.37999725341797,120.23999786376953,121.33999633789062,118.3469467163086,1056300
2023-04-13,119.26000213623047,124.16000366210938,119.1500015258789,123.25,121.71446228027344,1538200
2023-04-14,123.87999725341797,124.83999633789062,122.44999694824219,123.5999984741211,122.06010437011719,843800
2023-04-17,123.9800033569336,127.0,123.7699966430664,126.87000274658203,125.28936004638672,1436000
2023-04-18,127.48999786376953,128.69000244140625,126.61000061035156,126.6500015258789,125.07210540771484,1135500
2023-04-19,126.47000122070312,128.67999267578125,126.22000122070312,128.11000061035156,126.513916015625,1931700
2023-04-20,127.83000183105469,129.22000122070312,127.5,128.3699951171875,126.77067565917969,1139600
2023-04-21,129.3800048828125,129.89999389648438,127.87000274658203,128.2100067138672,126.61267852783203,1142200
2023-04-24,127.7300033569336,128.0,125.91000366210938,126.83000183105469,125.24987030029297,816200
2023-04-25,126.91999816894531,126.91999816894531,123.75,123.77999877929688,122.23785400390625,933900
2023-04-26,122.9000015258789,124.41000366210938,121.70999908447266,122.33000183105469,120.80592346191406,1170700
2023-04-27,121.80000305175781,125.06999969482422,121.80000305175781,124.9000015258789,123.34391021728516,833900
2023-04-28,124.9000015258789,126.0999984741211,124.29000091552734,125.52999877929688,123.96605682373047,675100
2023-05-01,125.58999633789062,126.51000213623047,125.19000244140625,125.47000122070312,123.90680694580078,652500
2023-05-02,125.77999877929688,125.77999877929688,121.68000030517578,124.12000274658203,122.5736312866211,858300
2023-05-03,124.48999786376953,126.27999877929688,123.79000091552734,123.80000305175781,122.25761413574219,1056800
2023-05-04,123.33999633789062,123.68000030517578,120.22000122070312,120.23999786376953,118.74195861816406,1142800
2023-05-05,122.02999877929688,123.95999908447266,121.97000122070312,123.7699966430664,122.22798156738281,750200
2023-05-08,123.94999694824219,125.91000366210938,122.8499984741211,125.75,124.18331909179688,868500
2023-05-09,125.4000015258789,126.58000183105469,124.05000305175781,125.5199966430664,123.95618438720703,754400
2023-05-10,127.30999755859375,127.30999755859375,124.5999984741211,125.80000305175781,124.23269653320312,751000
2023-05-11,125.0199966430664,125.41999816894531,123.30999755859375,124.16999816894531,122.62300109863281,676300
2023-05-12,124.70999908447266,124.70999908447266,121.62000274658203,122.86000061035156,121.3293228149414,755200
2023-05-15,122.7300033569336,122.7300033569336,120.5,121.94999694824219,120.43065643310547,970700
2023-05-16,120.41999816894531,120.77999877929688,117.31999969482422,117.33999633789062,115.87808990478516,1015800
2023-05-17,117.6500015258789,122.7300033569336,117.6500015258789,122.0999984741211,120.57878875732422,1190600
2023-05-18,121.26000213623047,122.11000061035156,119.29000091552734,121.4800033569336,119.96652221679688,737700
2023-05-19,120.61000061035156,121.2300033569336,117.08999633789062,117.41000366210938,115.94722747802734,962800
2023-05-22,118.2300033569336,119.87000274658203,117.69999694824219,119.44000244140625,117.95194244384766,1117300
2023-05-23,117.61000061035156,118.98999786376953,115.7699966430664,116.77999877929688,115.3250732421875,1390500
2023-05-24,117.51000213623047,117.51000213623047,114.95999908447266,115.2300033569336,113.79438018798828,866400
2023-05-25,114.56999969482422,114.56999969482422,111.3499984741211,111.62000274658203,110.22936248779297,1301300
2023-05-26,110.91999816894531,112.19999694824219,109.76000213623047,112.1500015258789,110.75275421142578,1443000
2023-05-30,112.33999633789062,112.56999969482422,110.25,112.19999694824219,110.80213165283203,2229400
2023-05-31,79.2300033569336,80.80999755859375,72.5999984741211,72.88999938964844,71.98188018798828,21832300
2023-06-01,71.7699966430664,71.95999908447266,67.80000305175781,68.02999877929688,67.18243408203125,9523500
2023-06-02,68.47000122070312,68.9800033569336,66.2699966430664,67.55999755859375,66.7182846069336,7020500
2023-06-05,67.5,68.4000015258789,65.55999755859375,65.58999633789062,64.7728271484375,4578800
2023-06-06,65.55000305175781,67.19999694824219,65.19000244140625,66.06999969482422,65.24685668945312,3296200
2023-06-07,66.62000274658203,66.69000244140625,65.3499984741211,65.54000091552734,64.72345733642578,3613500
2023-06-08,65.48999786376953,66.22000122070312,64.73999786376953,64.73999786376953,63.93342208862305,3901400
